H | 80.2
Q | 60.8
I | 58.9
I | 99.4
A | 73.7
L | 54.6
O | 55.9
I | 66.9
H | 66.5
C | 64.4
T | 68.4
K | 61.8
L | 88.0
C | 79.6
I | 61.8
W | 85.8
M | 66.3
F | 79.3
D | 65.6
S | 94.9
F | 77.9
K | 73.2
H | 79.1
E | 88.2
G | 54.0
K | 79.3
E | 61.6
P | 88.5
T | 68.7
X | 55.3
X | 85.7
W | 98.2
I | 87.3
G | 65.3
G | 67.8
X | 59.1
J | 95.7
T | 97.0
G | 96.8
K | 59.2
O | 51.7
O | 92.3
C | 99.9
P | 75.1
R | 80.4
R | 54.3
L | 62.9
J | 51.9
U | 70.2
X | 64.6
W | 80.1
Y | 66.7
H | 97.5
Q | 85.4
F | 77.5
N | 83.2
T | 67.6
O | 70.6
J | 90.3
L | 79.3
A | 85.7
F | 70.4
W | 64.8
L | 80.3
Z | 89.8
N | 56.6
B | 88.5
U | 70.9
E | 85.9
J | 83.3
H | 97.2
A | 74.1
S | 93.8
F | 61.7
V | 92.9
E | 77.1
W | 63.2
K | 70.9
T | 82.4
Q | 89.7
J | 92.6
T | 98.9
E | 62.1
S | 94.8
Z | 85.9
N | 79.1
Z | 63.0
Q | 59.1
E | 60.5
N | 55.0
C | 83.1
B | 68.7
Y | 51.4
E | 81.3
O | 74.5
F | 93.6
U | 91.3
W | 88.4
J | 85.0
P | 94.7
J | 95.8
C | 55.3
Q | 89.6
A | 75.0
U | 95.2
E | 98.8
N | 86.4
H | 93.3
O | 87.3
V | 99.7
R | 73.8
X | 60.2
J | 72.3
I | 71.2
X | 59.7
O | 90.4
L | 65.6
R | 85.1
G | 84.9
U | 54.9
R | 91.6
G | 74.4
J | 93.0
V | 99.9
Q | 78.3
D | 65.1
P | 56.9
P | 83.1
P | 81.1
L | 59.4
N | 82.4
H | 91.1
I | 92.6
C | 62.7
W | 85.5
J | 74.5
A | 87.8
T | 63.5
V | 64.6
N | 99.4
S | 56.2
L | 73.8
Y | 98.9
E | 73.3
O | 81.7
S | 62.5
B | 62.6
R | 83.4
M | 85.6
T | 58.8
C | 83.8
F | 90.6
S | 84.6
Y | 92.8
Y | 69.7
Y | 72.4
X | 77.5
W | 69.9
M | 59.0
X | 70.1
I | 94.4
O | 61.3
N | 88.9
E | 82.8
E | 57.4
J | 79.9
Y | 67.1
R | 86.4
D | 79.0
J | 72.1
U | 87.7
G | 57.0
X | 96.0
C | 96.4
Q | 93.3
U | 78.7
D | 69.7
X | 98.6
V | 71.8
Q | 66.9
M | 51.3
A | 98.8
J | 96.7
Q | 59.2
E | 61.1
B | 93.9
L | 71.1
U | 85.9
Z | 72.6
D | 89.0
N | 100.0
W | 92.8
G | 77.5
W | 63.1
G | 59.1
W | 96.7
I | 77.6
U | 61.1
E | 59.1
R | 67.5
X | 58.1
N | 54.3
O | 64.2
J | 96.3
F | 90.8
E | 75.6
L | 54.7
G | 65.4
W | 72.8
C | 87.4
T | 70.9
U | 52.4
Y | 50.7
C | 97.4
X | 52.4
E | 67.9
Q | 84.9
H | 60.6
V | 80.3
P | 81.6
I | 78.2
S | 86.4
C | 59.0
T | 96.9
Z | 60.9
Q | 68.0
M | 91.1
G | 80.6
A | 92.9
Y | 97.5
T | 82.3
S | 92.6
I | 57.5
X | 52.6
W | 54.4
P | 96.6
M | 82.0
O | 75.5
M | 51.8
J | 60.8
N | 52.4
X | 80.8
U | 70.0
J | 96.5
R | 74.0
W | 88.9
X | 58.8
G | 62.6
N | 68.0
K | 56.6
Z | 91.2
Y | 51.6
U | 59.2
C | 83.1
A | 98.3
H | 87.8
D | 64.1
W | 51.7
U | 54.7
H | 92.8
E | 69.9
F | 77.0
Q | 63.6
I | 84.3
E | 70.5
P | 75.9
U | 55.8
K | 69.4
T | 50.4
O | 94.9
A | 72.5
D | 80.5
Q | 96.9
Z | 63.7
L | 73.6
N | 71.2
N | 57.3
C | 83.3
M | 69.2
I | 82.8
F | 71.8
T | 62.8
Q | 68.5
P | 52.3
V | 75.6
H | 51.5
O | 69.5
P | 82.1
S | 88.4
N | 68.1
K | 78.5
E | 94.9
J | 88.1
C | 55.9
J | 82.2
L | 80.8
V | 71.1
P | 51.7
S | 80.9
W | 77.6
Z | 79.1
O | 60.8
O | 96.0
W | 80.7
T | 56.1
C | 68.5
H | 93.8
A | 95.2
D | 64.5
Z | 74.0
S | 84.7
W | 75.8
T | 99.7
E | 56.1
O | 92.6
Y | 92.3
H | 67.2
J | 69.2
P | 65.1
Q | 86.3
N | 88.9
B | 93.4
W | 64.5
Y | 67.6
R | 63.2
X | 70.4
Z | 90.3
K | 55.8
B | 70.6
U | 59.3
C | 50.5
S | 64.8
T | 53.4
U | 52.4
U | 65.8
I | 64.2
P | 68.1
L | 50.6
D | 91.7
V | 94.5
F | 50.8
V | 78.2
L | 56.4
Z | 64.6
J | 51.6
V | 70.1
F | 56.0
Q | 70.2
I | 85.3
A | 60.9
G | 51.8
M | 79.3
Z | 66.4
P | 98.1
W | 69.4
F | 53.0
Q | 90.0
T | 70.6
V | 57.6
G | 96.1
F | 82.5
G | 52.0
T | 99.7
Q | 84.1
V | 85.8
P | 50.4
O | 78.7
U | 96.5
B | 55.9
W | 77.3
P | 72.0
C | 84.5
E | 56.1
M | 59.3
F | 59.7
E | 61.0
C | 75.4
L | 53.9
I | 71.4
O | 99.1
K | 92.7
A | 81.9
P | 81.0
I | 85.8
Q | 64.9
B | 51.4
C | 53.2
X | 53.2
J | 73.1
O | 62.8
F | 88.2
G | 78.2
K | 59.5
E | 67.1
P | 83.1
K | 57.8
W | 90.9
O | 95.5
T | 78.1
L | 64.8
O | 77.0
Z | 85.3
M | 77.8
N | 74.4
E | 82.8
Y | 57.8
Y | 61.7
R | 52.3
O | 91.7
K | 89.6
X | 72.2
O | 98.0
Q | 61.1
S | 87.7
E | 83.2
N | 94.3
W | 93.4
E | 68.2
Z | 88.0
C | 75.3
T | 71.7
T | 84.7
V | 97.1
N | 61.3
N | 91.8
C | 57.7
Q | 67.8
C | 72.4
U | 68.4
A | 71.1
L | 93.7
Y | 54.4
S | 72.9
H | 97.4
E | 78.2
Z | 54.0
X | 63.4
D | 99.5
G | 51.5
Y | 81.9
L | 69.5
O | 67.1
U | 52.3
Z | 70.2
W | 71.4
T | 82.3
G | 77.2
M | 75.3
I | 88.6
D | 53.2
L | 79.6
Z | 92.5
F | 95.2
Y | 84.3
J | 79.9
W | 92.0
R | 52.5
U | 56.4
K | 52.3
Z | 67.8
T | 98.9
U | 81.4
E | 98.1
M | 58.5
W | 50.9
H | 54.2
K | 85.2
X | 96.9
H | 50.6
S | 85.6
F | 90.7
Q | 71.3
C | 84.6
B | 89.4
O | 55.7
L | 60.5
K | 93.0
A | 51.2
O | 76.3
L | 52.2
O | 77.9
J | 53.6
W | 95.8
N | 94.7
G | 53.0
J | 97.7
T | 55.2
Z | 93.6
Y | 80.7
Z | 70.8
V | 56.5
Q | 77.4
C | 89.9
S | 57.6
H | 56.2
T | 66.7
N | 62.9
R | 95.4
W | 51.6
F | 65.6
G | 86.4
T | 93.5
Z | 65.3
A | 83.9
I | 59.9
N | 64.9
O | 55.0
K | 81.8
C | 94.5
Z | 81.6
L | 76.5
E | 55.4
C | 95.5
P | 97.0
T | 73.4
P | 72.3
S | 93.0
G | 97.2
M | 52.4
C | 77.5
Y | 66.3
X | 68.4
G | 60.3
G | 86.8
A | 61.0
J | 71.3
C | 53.7
M | 79.9
C | 69.3
V | 87.1
F | 70.5
W | 91.6
W | 95.1
U | 78.6
Q | 54.4
Q | 70.2
Y | 78.8
T | 72.1
Q | 86.6
M | 56.4
Y | 90.0
M | 50.2
C | 55.0
E | 92.2
Z | 99.9
I | 55.3
T | 96.9
K | 95.7
G | 69.8
U | 85.5
K | 68.6
I | 99.2
E | 61.4
X | 99.4
M | 78.7
B | 60.3
V | 93.3
G | 64.1
S | 54.9
V | 97.4
R | 54.2
T | 82.6
N | 64.9
K | 66.6
T | 80.1
O | 57.9
X | 55.0
S | 82.8
U | 73.8
B | 93.8
U | 90.0
I | 50.7
N | 72.1
E | 67.9
R | 56.1
E | 56.7
D | 56.1
F | 55.2
Z | 69.8
K | 62.0
H | 58.7
J | 67.4
O | 92.9
U | 80.1
U | 57.5
O | 87.0
G | 62.8
A | 96.0
Q | 93.5
V | 97.3
J | 88.0
S | 89.0
P | 54.4
W | 69.4
X | 88.3
I | 89.1
X | 87.8
I | 70.1
G | 63.6
N | 55.7
L | 79.8
P | 54.3
N | 91.0
H | 92.8
N | 79.4
I | 65.7
Y | 59.7
U | 76.5
G | 66.9
U | 82.5
U | 99.0
D | 66.2
M | 70.8
Y | 83.4
E | 50.9
G | 55.4
O | 94.7
C | 56.5
A | 87.7
Y | 54.8
D | 71.8
S | 70.1
A | 75.2
L | 91.1
Y | 74.0
J | 56.5
E | 89.5
K | 97.6
Y | 78.4
G | 92.7
E | 81.7
Y | 81.7
K | 88.4
H | 85.4
M | 84.7
M | 52.9
X | 63.0
E | 97.5
Z | 96.8
L | 91.0
S | 55.6
S | 64.8
T | 97.0
N | 75.8
Q | 67.8
W | 97.6
K | 75.0
Y | 80.3
O | 51.0
G | 82.3
G | 61.1
Q | 73.7
W | 98.1
M | 79.5
J | 72.9
R | 50.6
E | 59.4
J | 87.0
F | 59.3
N | 73.0
U | 54.4
A | 81.9
R | 96.7
T | 86.5
V | 60.3
C | 73.8
H | 74.8
X | 59.1
H | 66.7
X | 76.2
R | 91.1
O | 63.9
W | 76.3
G | 81.8
A | 57.4
B | 75.0
I | 51.5
T | 61.9
M | 55.8
G | 76.8
Q | 77.7
F | 81.3
X | 85.6
X | 87.7
Y | 87.8
L | 58.7
B | 56.5
H | 68.4
M | 56.9
V | 98.9
W | 86.5
T | 52.8
C | 79.6
X | 63.8
U | 88.4
O | 66.4
L | 82.9
U | 93.0
Y | 74.7
E | 85.3
P | 59.3
O | 66.0
I | 94.4
B | 75.7
F | 59.7
N | 72.7
K | 61.3
L | 68.2
H | 99.2
A | 96.3
W | 55.4
D | 89.1
V | 75.0
M | 93.1
L | 55.2
S | 55.3
N | 83.7
T | 51.1
J | 51.2
X | 79.0
Q | 92.6
B | 83.7
R | 82.8
F | 86.8
Z | 90.2
X | 85.1
B | 92.6
M | 85.8
A | 76.7
T | 98.1
K | 73.7
B | 79.9
J | 73.7
I | 69.1
X | 75.8
Z | 86.8
V | 62.8
R | 92.0
B | 83.9
I | 53.1
J | 76.8
H | 90.3
J | 57.3
V | 93.5
E | 77.6
N | 86.1
W | 89.5
X | 75.2
B | 83.4
A | 82.2
E | 60.2
M | 73.4
H | 84.7
J | 53.9
R | 65.2
S | 87.0
M | 90.4
W | 66.8
Q | 54.5
K | 95.6
N | 90.6
H | 72.6
Z | 78.5
F | 90.5
X | 53.6
F | 87.6
X | 87.0
N | 95.5
P | 60.9
B | 84.8
O | 63.6
Q | 73.6
V | 54.5
K | 88.7
D | 54.0
H | 88.9
E | 63.8
V | 58.6
Z | 59.7
P | 57.9
V | 86.0
V | 88.3
D | 87.9
V | 75.2
R | 97.6
J | 90.1
Z | 53.5
G | 61.9
E | 84.4
Q | 71.7
F | 89.2
B | 68.5
P | 61.8
Z | 60.7
R | 61.8
A | 72.9
R | 92.2
K | 89.6
Q | 54.3
R | 61.5
F | 65.9
H | 55.1
V | 76.4
L | 94.3
C | 61.2
S | 84.4
Q | 92.3
C | 68.5
V | 54.4
E | 93.4
B | 76.9
V | 99.3
I | 72.3
R | 56.0
V | 56.8
N | 61.5
R | 61.1
F | 90.2
D | 89.8
K | 70.1
D | 99.5
F | 84.7
P | 76.3
L | 86.9
H | 75.0
F | 91.1
M | 91.8
H | 78.1
A | 54.4
H | 72.0
Z | 56.3
V | 55.1
S | 77.0
V | 59.3
T | 73.8
J | 84.4
V | 74.7
V | 77.9
W | 59.7
E | 56.0
D | 51.0
K | 74.1
N | 51.0
A | 67.6
V | 56.6
X | 78.5
W | 67.5
S | 97.6
A | 51.3
L | 71.2
C | 52.2
Y | 63.2
F | 52.8
S | 51.9
G | 74.0
J | 98.1
F | 68.3
B | 83.3
U | 84.0
X | 81.4
W | 73.8
M | 94.5
C | 63.8
J | 59.6
O | 58.9
G | 56.4
T | 57.8
S | 67.1
J | 78.9
X | 58.8
F | 55.3
W | 83.4
L | 82.4
V | 95.7
E | 60.1
R | 64.8
P | 90.8
X | 70.2
M | 92.6
S | 65.6
P | 65.3
G | 82.7
R | 54.1
D | 71.7
W | 89.5
G | 80.6
O | 99.5
P | 69.4
W | 75.3
I | 91.1
T | 69.1
A | 84.5
D | 90.0
A | 65.3
G | 59.0
I | 50.2
R | 50.1
H | 87.8
T | 84.7
S | 92.0
J | 58.9
F | 98.7
U | 97.9
O | 54.9
E | 66.2
E | 62.1
B | 87.3
Y | 99.7
K | 98.1
S | 88.1
Q | 77.0
V | 97.7
O | 53.1
R | 76.2
M | 67.8
C | 51.9
O | 56.3
H | 88.1
W | 55.7
R | 89.4
G | 80.2
T | 73.9
R | 61.3
N | 91.0
H | 52.5
U | 66.5
B | 84.9
F | 83.3
B | 97.2
X | 62.7
P | 65.4
W | 60.2
B | 51.0
H | 86.8
L | 85.4
M | 70.1
N | 92.8
S | 76.6
Y | 89.3
S | 53.3
S | 97.6
O | 87.4
D | 51.6
N | 88.4
U | 69.0
W | 85.8
Z | 62.5
D | 67.1
J | 58.6
S | 82.2
U | 90.1
D | 69.0
S | 57.5
U | 84.1
V | 91.1
I | 51.6
U | 93.2
V | 56.8
F | 91.9
Z | 57.5
G | 65.7
B | 83.9
D | 73.7
D | 70.6
T | 60.1
E | 83.2
F | 75.0
V | 50.1
S | 71.1
S | 80.0
T | 88.3
Y | 97.1
C | 63.5
B | 50.7
M | 83.0
P | 98.4
M | 97.6
D | 73.8
X | 85.2
X | 84.4
Y | 77.4
Z | 74.4
P | 84.5
M | 93.7
S | 87.7
S | 70.8
N | 61.0
M | 81.6
G | 88.7
O | 99.0
B | 89.2
A | 85.0
Y | 62.0
U | 61.7
F | 92.6
Y | 96.3
C | 90.4
D | 70.1
T | 65.7
F | 65.3
I | 71.2
C | 74.9
R | 55.5
F | 72.0
G | 87.9
T | 57.9
U | 97.7
V | 73.0
L | 67.7
O | 85.1
W | 72.6
J | 89.9
W | 99.4
D | 63.2
Y | 88.1
Z | 70.5
S | 53.2
I | 65.5
R | 60.0
D | 87.1
T | 82.8
K | 92.0
L | 54.5
P | 67.7
S | 77.6
K | 84.4
X | 88.6
N | 79.5
H | 96.4
E | 75.5
W | 87.9
C | 88.1
P | 69.5
F | 74.0
F | 55.7
H | 81.8
E | 93.6
A | 96.9
U | 69.9
B | 85.1
U | 77.9
F | 85.0
J | 81.9
F | 71.1
B | 74.9
X | 84.6
R | 56.1
X | 89.4
H | 99.9
Q | 59.6
S | 95.0
J | 96.1
K | 76.3
X | 75.1
T | 68.9
J | 87.3
Z | 75.3
Y | 51.9
P | 82.4
F | 90.9
Y | 83.4
W | 86.6
G | 54.2
V | 52.5
K | 89.5
X | 82.2
D | 61.7
N | 65.7
Z | 58.3
Z | 84.1
Y | 66.9
E | 95.3
C | 58.7
G | 59.1
F | 72.6
X | 78.0
P | 92.9
T | 68.5
C | 76.1
C | 58.5
S | 53.2
U | 99.7
V | 89.0
F | 68.6
L | 99.2
Z | 61.6
F | 84.5
X | 91.2
T | 68.1
Q | 66.0
G | 68.2
E | 76.5
F | 73.4
M | 98.6
Z | 77.7
A | 62.6
B | 80.9
R | 77.7
P | 94.9
K | 67.9
Q | 96.2
Y | 51.9
O | 67.4
K | 88.3
A | 69.8
N | 78.3
D | 69.3
J | 63.9
W | 80.8
W | 52.6
B | 90.4
R | 57.8
S | 89.5
C | 93.2
Z | 82.6
F | 79.5
L | 82.8
T | 51.5
T | 97.3
Y | 90.6
Z | 58.1
U | 92.8
U | 62.1
Q | 85.1
T | 85.8
O | 69.1
P | 80.4
P | 76.4
J | 75.0
J | 63.7
D | 65.5
A | 71.5
I | 68.2
P | 62.8
G | 86.3
W | 80.9
F | 61.9
D | 68.5
V | 90.0
L | 67.0
K | 79.1
X | 55.7
X | 99.1
V | 56.7
D | 63.6
M | 97.9
Y | 72.4
L | 97.4
X | 60.8
W | 83.4
K | 95.7
N | 58.4
Y | 65.9
W | 61.4
U | 51.0
S | 86.9
D | 71.6
U | 54.3
K | 61.4
E | 88.5
J | 86.8
O | 55.2
V | 96.9
P | 73.0
Z | 52.4
L | 91.8
D | 73.1
D | 50.9
D | 65.9
O | 63.3
J | 94.0
P | 87.6
Y | 79.5
K | 97.2
F | 91.7
P | 73.3
B | 73.9
D | 99.0
K | 92.1
H | 69.8
O | 95.5
X | 50.5
K | 83.1
V | 89.9
K | 92.9
C | 65.2
K | 83.9
D | 82.7
P | 57.3
F | 77.9
R | 92.0
F | 99.6
B | 67.3
P | 58.6
M | 81.1
L | 82.6
D | 62.6
W | 65.2
H | 71.3
X | 92.1
T | 61.2
R | 72.4
H | 78.6
N | 56.3
O | 79.4
R | 98.9
L | 70.1
F | 87.7
P | 66.1
M | 68.7
S | 54.8
M | 93.4
S | 56.2
Y | 95.1
V | 91.1
P | 96.6
L | 78.3
S | 74.9
O | 54.9
Q | 90.7
A | 85.6
G | 64.2
W | 71.9
D | 50.8
E | 52.7
I | 51.3
B | 83.3
Z | 83.7
T | 87.1
D | 91.3
S | 71.3
T | 51.1
J | 56.6
K | 69.4
D | 70.6
U | 52.6
D | 58.8
R | 95.0
Y | 57.6
L | 74.7
I | 77.3
S | 58.5
V | 96.1
N | 70.4
W | 75.7
C | 55.9
A | 64.5
H | 80.7
L | 71.2
W | 82.4
T | 57.8
W | 80.7
S | 67.0
A | 58.7
T | 53.7
H | 92.3
X | 56.1
Z | 93.2
A | 92.9
N | 91.3
R | 55.2
D | 63.9
P | 70.6
R | 66.9
F | 72.5
I | 55.3
P | 56.2
G | 91.9
P | 78.4
X | 89.7
C | 93.9
N | 76.6
Z | 63.9
N | 91.4
J | 58.8
S | 55.0
R | 63.8
V | 51.0
Y | 68.7
K | 70.1
N | 67.8
J | 57.7
H | 62.3
W | 70.3
Y | 50.5
K | 53.7
G | 64.7
Z | 81.3
Q | 63.4
J | 70.3
N | 57.4
Z | 85.3
O | 65.2
I | 69.0
Q | 62.3
D | 55.4
A | 86.3
I | 77.1
P | 99.2
L | 71.5
E | 98.1
V | 68.4
E | 58.3
X | 60.9
D | 78.6
Q | 77.2
E | 57.2
K | 81.9
I | 99.6
H | 67.0
Z | 70.9
M | 83.3
I | 52.7
W | 86.3
Y | 72.3
B | 94.4
V | 99.0
T | 70.6
J | 98.0
R | 78.2
X | 94.2
Z | 78.5
D | 75.8
W | 58.7
Q | 56.3
A | 92.2
L | 99.7
D | 91.9
Y | 68.4
F | 83.6
H | 94.1
W | 98.4
L | 91.6
U | 92.3
A | 89.1
M | 93.5
J | 65.6
U | 62.3
P | 72.6
C | 84.2
A | 71.5
V | 57.3
T | 98.9
F | 75.7
Z | 62.2
J | 71.0
W | 67.8
Y | 64.2
I | 92.0
J | 52.3
O | 99.5
N | 75.4
G | 69.8
I | 72.4
N | 50.3
X | 80.8
O | 73.7
Z | 59.6
N | 50.8
X | 96.3
O | 62.1
K | 96.5
S | 78.4
L | 58.8
T | 77.8
L | 97.3
S | 81.1
O | 82.7
F | 74.2
C | 96.3
R | 50.6
F | 54.9
D | 96.5
Q | 86.5
T | 62.3
G | 90.9
E | 72.7
G | 88.7
H | 93.9
D | 98.3
F | 70.8
G | 52.6
X | 88.3
V | 62.7
F | 79.3
M | 75.4
N | 77.8
M | 74.5
T | 58.7
I | 64.8
Z | 93.8
T | 88.4
W | 76.1
K | 58.7
W | 61.4
K | 79.4
M | 77.9
L | 67.8
H | 76.1
A | 51.2
Q | 96.5
S | 80.1
K | 66.5
W | 80.5
N | 53.2
U | 66.8
V | 97.4
X | 92.8
D | 88.9
O | 95.0
T | 72.6
I | 72.1
F | 87.9
X | 97.8
E | 63.1
U | 82.5
J | 91.2
Y | 95.4
K | 81.7
K | 67.4
K | 72.0
F | 93.6
K | 67.9
H | 73.9
T | 86.9
B | 73.1
A | 59.0
I | 83.9
Z | 88.5
Q | 61.5
C | 80.2
H | 98.9
K | 80.2
X | 73.2
C | 53.7
V | 50.3
J | 58.3
L | 80.5
P | 95.5
M | 54.0
L | 53.1
D | 79.2
R | 80.6
F | 73.9
H | 70.2
Q | 87.0
S | 68.2
U | 60.0
O | 55.5
S | 100.0
L | 70.8
X | 57.7
R | 58.2
I | 84.1
A | 57.3
L | 94.2
B | 76.6
U | 93.9
N | 65.7
K | 54.1
R | 61.8
W | 81.6
T | 66.3
T | 79.6
C | 96.0
U | 92.5
S | 71.2
Q | 85.7
V | 59.2
M | 68.5
P | 59.9
O | 57.3
K | 61.7
Y | 64.4
Y | 98.4
B | 61.2
J | 97.6
Z | 61.5
S | 53.6
V | 81.8
J | 59.0
O | 55.3
N | 83.9
M | 52.3
J | 97.1
R | 96.6
V | 71.0
O | 97.2
K | 92.9
N | 61.9
O | 85.7
W | 70.2
R | 54.8
Y | 72.4
P | 93.8
R | 69.7
P | 99.2
P | 86.1
E | 61.5
V | 55.3
M | 51.9
C | 93.9
M | 63.6
Q | 75.0
R | 60.9
D | 97.9
W | 65.6
P | 60.6
N | 68.9
Y | 97.0
O | 75.6
S | 54.0
A | 67.3
Z | 60.2
R | 73.4
H | 83.7
A | 63.2
K | 61.2
I | 63.1
S | 100.0
D | 81.9
G | 75.5
F | 80.4
L | 51.0
L | 89.4
E | 80.3
T | 89.6
V | 89.8
O | 71.0
G | 88.9
U | 58.6
P | 86.9
Y | 91.3
F | 70.9
J | 87.6
W | 79.4
F | 81.7
K | 98.5
O | 95.3
W | 61.4
P | 64.8
E | 85.6
I | 59.7
C | 83.1
E | 63.8
K | 99.2
D | 52.4
K | 72.8
Z | 86.8
H | 67.1
I | 85.5
X | 90.0
X | 92.7
P | 69.5
P | 55.9
Q | 94.5
V | 57.1
F | 80.6
W | 92.9
N | 54.8
Z | 76.4
I | 55.5
H | 70.9
E | 59.2
P | 57.0
P | 58.1
M | 97.6
Q | 97.3
X | 93.2
X | 72.9
R | 51.6
G | 59.6
T | 58.2
P | 53.8
U | 77.4
V | 85.7
P | 99.7
S | 81.4
M | 91.5
Y | 85.0
Q | 56.4
F | 68.6
F | 63.1
V | 86.4
A | 55.6
W | 96.2
P | 74.2
F | 60.9
F | 91.8
C | 51.6
Z | 94.8
J | 62.3
X | 64.2
N | 65.6
K | 87.7
T | 80.2
G | 88.9
Y | 85.0
R | 82.7
S | 81.6
V | 51.3
Y | 60.9
O | 70.3
M | 73.1
G | 54.0
Z | 66.2
H | 80.0
Q | 91.7
Z | 72.9
L | 77.1
M | 59.9
K | 82.6
W | 86.8
N | 93.8
P | 79.6
F | 50.2
I | 84.8
S | 54.0
B | 54.9
V | 75.5
S | 67.8
B | 50.5
R | 63.2
U | 58.0
F | 60.4
O | 74.2
R | 58.5
Z | 56.0
C | 67.1
Y | 54.5
W | 78.6
L | 95.7
D | 80.5
I | 93.0
C | 95.2
W | 80.8
U | 80.1
O | 70.0
J | 79.2
B | 75.6
A | 88.7
M | 67.8
Y | 68.3
V | 66.0
E | 69.4
Y | 54.1
U | 61.2
C | 91.2
L | 91.3
C | 92.7
M | 82.9
A | 97.9
X | 78.6
R | 79.4
R | 81.6
Z | 87.4
U | 67.1
Y | 59.6
G | 83.1
Q | 89.4
C | 92.7
B | 93.1
J | 63.4
W | 87.7
X | 61.6
N | 61.7
N | 85.6
P | 86.8
X | 55.5
X | 67.7
T | 91.1
W | 59.6
N | 97.2
O | 84.6
M | 64.9
C | 67.5
N | 66.9
S | 83.6
C | 78.1
S | 67.7
F | 89.3
J | 77.0
C | 68.2
X | 71.2
O | 75.4
W | 82.5
D | 52.9
G | 57.4
E | 83.5
S | 64.0
G | 94.8
B | 69.1
H | 74.9
A | 52.4
N | 56.5
A | 56.6
S | 61.8
M | 77.4
V | 79.5
A | 76.4
L | 89.8
J | 57.6
A | 65.6
V | 82.5
E | 76.6
A | 68.5
M | 61.4
U | 95.8
A | 63.3
P | 55.8
E | 72.4
S | 86.9
P | 96.8
F | 84.1
E | 61.1
D | 77.4
H | 76.9
V | 90.7
F | 86.0
S | 82.6
X | 65.1
U | 69.6
V | 87.8
A | 82.0
O | 65.3
F | 83.7
Q | 64.7
B | 78.0
V | 53.1
G | 91.3
A | 58.6
V | 52.1
S | 91.2
P | 56.8
W | 53.3
E | 68.1
U | 56.0
B | 92.6
C | 75.4
O | 79.5
W | 63.2
Q | 91.0
U | 72.1
G | 71.0
O | 91.6
V | 55.8
G | 93.1
M | 79.3
Y | 60.2
X | 57.5
N | 73.5
Y | 96.5
I | 87.4
S | 56.4
Y | 87.5
C | 70.6
E | 51.4
K | 61.3
S | 69.1
P | 96.1
S | 77.4
S | 62.4
N | 81.7
F | 70.3
R | 70.3
Q | 95.0
R | 57.7
X | 92.1
P | 62.6
J | 68.5
M | 67.9
C | 65.6
I | 95.3
K | 71.3
U | 79.9
E | 85.0
B | 90.2
R | 63.5
U | 91.5
A | 60.7
B | 71.1
J | 80.1
R | 71.3
K | 60.1
S | 56.1
A | 68.6
X | 93.1
J | 82.1
Z | 97.5
P | 54.3
G | 58.6
E | 56.3
D | 85.2
V | 67.8
G | 65.7
X | 60.6
R | 94.1
H | 98.7
O | 81.4
V | 96.8
L | 56.1
B | 56.2
B | 93.9
Z | 73.7
O | 73.4
R | 64.2
G | 69.4
F | 94.4
S | 92.9
E | 71.0
E | 50.4
T | 66.5
E | 54.9
Y | 79.3
S | 99.5
E | 79.8
F | 70.3
Z | 64.7
B | 91.9
C | 57.2
U | 90.3
T | 91.4
I | 83.1
H | 63.6
K | 50.3
Z | 96.6
S | 78.3
F | 99.5
X | 89.8
M | 79.5
Y | 97.1
O | 68.5
J | 88.3
F | 99.3
V | 54.1
H | 51.7
D | 99.1
J | 69.7
T | 87.8
J | 80.5
C | 84.6
B | 82.1
J | 54.1
Q | 95.2
S | 92.9
N | 68.0
A | 58.0
R | 89.4
R | 96.8
E | 55.7
L | 66.5
O | 63.4
X | 94.8
M | 59.1
Y | 64.6
S | 77.5
A | 72.5
H | 81.3
E | 84.6
M | 88.8
L | 50.9
L | 74.1
Y | 65.2
X | 100.0
F | 85.8
L | 61.4
C | 86.4
U | 79.4
Y | 78.9
E | 89.1
F | 74.1
A | 64.5
B | 54.5
J | 98.6
F | 59.4
L | 100.0
D | 90.2
L | 93.1
N | 59.6
K | 68.0
I | 55.3
I | 57.4
G | 61.4
H | 57.3
J | 78.9
M | 64.2
L | 85.9
D | 72.1
B | 61.6
N | 94.5
D | 78.8
K | 84.4
P | 91.2
P | 82.6
P | 74.3
N | 83.2
N | 83.6
Q | 94.7
W | 87.1
M | 91.0
G | 79.6
B | 85.4
J | 80.5
M | 57.0
F | 58.8
E | 84.5
W | 76.4
U | 68.2
V | 69.8
E | 91.2
Y | 63.1
Y | 99.6
P | 86.3
X | 52.4
H | 84.5
E | 67.9
P | 93.3
O | 78.8
M | 81.0
J | 91.8
Z | 79.8
V | 72.9
F | 95.5
Z | 61.4
H | 89.6
X | 72.0
F | 62.4
F | 71.2
H | 84.0
W | 68.9
Y | 65.8
M | 70.3
D | 70.1
C | 83.2
B | 94.2
S | 76.0
F | 87.9
O | 80.2
Y | 95.8
G | 81.8
C | 86.5
E | 63.2
H | 75.7
T | 75.1
Q | 85.9
V | 64.7
V | 99.3
X | 97.9
V | 94.9
E | 94.1
A | 51.3
B | 64.6
N | 92.7
L | 85.2
M | 98.4
Q | 78.3
C | 92.6
E | 56.9
Y | 57.9
X | 57.3
H | 63.7
B | 99.9
N | 84.7
H | 79.6
I | 65.6
T | 57.9
K | 59.5
B | 62.2
G | 60.1
